Name,customerID,Number of Calls,Voice National (Min.),Voice International (Min.),Voice Roaming (Min.),Voice Premium (Min.),Data National (MB),Data Roaming (MB),Data Premium (MB),Messaging National,Messaging International,Messaging Roaming,Messaging Premium,"Voice National Charge
ex. Tax
(GBP)","Voice International Charge
ex. Tax
(GBP)","Voice Roaming Charge
ex. Tax
(GBP)","Voice Premium Charge
ex. Tax
(GBP)","Data National Charge
ex. Tax
(GBP)","Data Roaming Charge
ex. Tax
(GBP)","Data Premium Charge
ex. Tax
(GBP)","Messaging National Charge
ex. Tax
(GBP)","Messaging International Charge
ex. Tax
(GBP)","Messaging Roaming Charge
ex. Tax
(GBP)","Messaging Premium Charge
ex. Tax
(GBP)","Usage Charge Total
ex. Tax
(GBP)","Recurring Charge
ex. Tax
(GBP)","Device Fee
ex. Tax
(GBP)","Daily Roaming Fee
ex. Tax
(GBP)","Monthly Roaming Fee
ex. Tax
(GBP)","Adjustments
ex. Tax
(GBP)","Credit
ex. Tax
(GBP)","Total
Taxable
(GBP)","Total
Non-Taxable
(GBP)","Total
ex. Tax
(GBP)","Total Tax
(GBP)","Total
(GBP)"
TOLU,1545-ACTAS,14,12,0,0,0,"8,203.35",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.98,3.33,0,0,0,0,19.31,0,19.31,3.86,23.17
TOLULOPE,1644-IRKSF,8,21,0,0,0,"5,031.18",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39,3.33,0,0,0,0,16.72,0,16.72,3.34,20.06
TOM,5886-VLQVU,23,21,0,0,0,228.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
TOMAS,1740-CSDJP,1,79,0,0,0,76.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
TOMASZ,9224-VTYID,188,386,1,28,0,"13,492.96","3,310.70",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.33,3.33,0,0,0,0,24.66,0,24.66,4.93,29.59
TOMI,2408-PSJVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0.67,4
TOMIO,7527-QNRUS,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
TOMMY,4248-HCETZ,14,36,0,0,0,"5,630.39",0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39,3.33,0,0,0,0,16.72,0,16.72,3.34,20.06
TOMOMI,8883-ANODQ,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0,2.16,0,2.16,0.43,2.59
TOMOS,3373-YZZYM,2,1,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
TONI,1734-ZMNTZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TONIO,2410-CIYFZ,159,97,0,0,0,"29,409.31",0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.43,3.33,0,0,0,0,32.76,0,32.76,6.55,39.31
TONNIMA,9385-NXKDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TONY,0967-BMLBD,1,5,0,0,0,9.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
TOPS,1134-YWTYF,1,0,0,0,0,214.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
TORA,3737-GCSPV,9,74,11,0,0,633.01,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
TOSHIAKI,6620-HVDUJ,1,0,0,0,0,51.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
TOSHIMI,7746-AWNQW,1,1,0,0,0,"2,933.17",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,3.33,0,0,0,0,14.99,0,14.99,3,17.99
TOSIN,2037-SGXHH,41,230,0,0,0,"2,782.04",0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,3.33,0,0,0,0,14.99,0,14.99,3,17.99
TRACEY,1088-CNNKB,2,1,0,0,0,183.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
TRACEY-VAUGHAN,1970-KKFWL,47,768,0,0,0,"3,330.44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,3.33,0,0,0,0,14.99,0,14.99,3,17.99
TRACY,8999-XXGNS,18,67,0,0,0,"2,377.15",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,3.33,0,0,0,0,14.99,0,14.99,3,17.99
TRAIAN,0112-QWPNC,23,384,0,1,19,"14,776.87","1,899.52",0,1,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,2.1,21.33,3.33,35,0,0,0,61.76,0,61.76,12.35,74.11
TRAVIS,5889-JTMUL,3,19,0,0,0,"7,847.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.69,3.33,0,0,0,0,18.02,0,18.02,3.6,21.62
TREVOR,4508-OEBEY,14,46,0,0,0,973.12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
TRISH,3370-HXOPH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRISTAN,4573-JKNAE,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0.67,4
TRISTRAM,0302-JOIVN,5,118,0,0,0,272.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,3.33,0,0,0,0,7.22,0,7.22,1.44,8.66
TRUC,9121-PHQSR,1,7,0,0,0,147.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
TRUPTI,4043-MKDTV,1,0,8,0,0,14.1,0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,0,0,0,2.18,0,2.26,0,0,0,0,4.44,0,4.44,0.89,5.33
TSVETA,6198-PNNSZ,52,114,3,341,0,741.26,135.6,0,34,5,27,0,0,0.96,26.33,0,0,0,0,0,0,1.05,0,28.34,6.91,3.33,0,0,0,0,11.2,27.38,38.58,2.24,40.82
TSVI,1686-STUHN,4,19,0,0,0,"2,076.51",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,3.33,0,0,0,0,14.99,0,14.99,3,17.99
TSZ,9878-TNQGW,34,176,0,0,0,"13,631.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.63,3.33,0,0,0,0,21.96,0,21.96,4.39,26.35
TUBA,4973-MGTON,7,2,0,0,0,9.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
TUESDAY,6467-CHFZW,46,369,0,0,0,"2,414.70",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,3.33,0,0,0,0,14.99,0,14.99,3,17.99
TUHEL,8065-YKXKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0.67,4
TULAINE,7639-LIAYI,10,8,0,0,0,"5,738.81",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39,3.33,0,0,0,0,16.72,0,16.72,3.34,20.06
TUNDE,2968-SSGAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0.67,4
TUSHAR,0795-LAFGP,2,19,0,0,0,"1,206.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3.33,0,0,0,0,12.83,0,12.83,2.57,15.4
TYLER,8769-KKTPH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,1.18,0,1.18,0.24,1.42
UBAHA,0042-JVWOJ,1,0,0,0,0,"2,176.73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,3.33,0,0,0,0,14.99,0,14.99,3,17.99
UCHE,9776-CLUJA,0,0,0,0,0,3.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,1.72,0,1.72,0.34,2.06
UDIT,2898-MRKPI,68,206,0,0,0,"7,207.33",0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1.77,1.77,14.69,3.33,0,0,0,0,19.79,0,19.79,3.96,23.75
UGESH,4534-WGCIR,41,291,0,0,0,620.72,0,0,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
UJWAL,6173-GOLSU,41,206,7,0,0,"26,400.13",0,0,9,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0.74,26.73,3.33,0,0,0,0,30.8,0,30.8,6.16,36.96
ULIANA,5914-XRFQB,0,0,0,0,0,530.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
UMA,4227-OJHAL,28,156,0,0,0,502.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,3.33,0,0,0,0,7.22,0,7.22,1.44,8.66
UMAIR,7952-OBOYL,22,103,0,0,0,"1,161.68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3.33,0,0,0,0,12.83,0,12.83,2.57,15.4
UMANG,1156-ZFYDO,0,0,0,0,0,"1,358.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3.33,0,0,0,0,12.83,0,12.83,2.57,15.4
UMAR,9418-RUKPH,0,0,0,0,0,73.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
UMER,1043-UXOVO,46,332,0,0,0,"39,919.04",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.18,3.33,0,0,0,0,39.51,0,39.51,7.9,47.41
UMESH,4846-WHAFZ,1,2,0,0,0,300.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,3.33,0,0,0,0,7.22,0,7.22,1.44,8.66
UNA,3705-RHRFR,8,33,1,0,0,"6,188.46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.69,3.33,0,0,0,0,18.02,0,18.02,3.6,21.62
UROOJ,7508-KBIMB,39,175,2,0,0,"3,174.18",0,0,7,2,0,0,0,0.49,0,0,0,0,0,0,0.2,0,0,0.69,11.66,3.33,0,0,0,0,15.68,0,15.68,3.14,18.81
URSULA,9122-UMROB,13,84,0,0,0,606.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,2.36,0,2.36,0.47,2.83
URVASHI,2122-YWVYA,73,424,0,0,0,"36,351.90",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.48,3.33,0,0,0,0,36.81,0,36.81,7.36,44.17
URVI,9356-AXGMP,26,206,0,0,0,"13,511.00",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.63,3.33,0,0,0,0,21.96,0,21.96,4.39,26.35
USAID,9787-XVQIU,2,49,0,0,0,107.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
USMAN,6356-ELRKD,28,126,0,0,0,59.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
UTSAV,1488-SYSFC,0,0,0,0,0,12.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0,2.16,0,2.16,0.43,2.59
UZAIR,7242-QZLXF,1,3,0,0,0,10.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
UZMA,0343-QLUZP,105,162,0,0,0,"25,797.46",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.73,3.33,0,0,0,0,30.06,0,30.06,6.01,36.07
VAGAN,2995-YWTCD,310,454,"3,188",0,0,"3,630.35",0,0,4,0,0,0,0,318.78,0,0.02,0,0,0,0,0,0,0,318.8,11.66,3.33,0,0,0,0,333.79,0,333.79,66.76,400.55
VAIDA,7595-EHCDL,0,0,0,0,0,327.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,3.33,0,0,0,0,7.22,0,7.22,1.44,8.66
VAISHALA,8606-CIQUL,0,0,0,0,0,240.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
VAISHALI,0556-FJEGU,120,521,0,0,0,"8,671.76",0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.98,3.33,0,0,0,0,19.31,0,19.31,3.86,23.17
VALENTIN,4695-VADHF,0,0,0,0,0,"3,781.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,0,0,0,0,0,11.66,0,11.66,2.33,13.99
VALENTINA,9940-RHLFB,14,53,0,0,0,"10,473.89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.28,3.33,0,0,0,0,20.61,0,20.61,4.12,24.73
VALENTINE,3550-SAHFP,3,0,0,13,0,0,56.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
VALENTIN-IONUT,8468-FZTOE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VALERIA,2171-UDMFD,17,170,0,0,0,965.23,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
VALERIE,5906-CVLHP,0,0,0,0,0,417.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,3.33,0,0,0,0,7.22,0,7.22,1.44,8.66
VALERIO,2180-DXNEG,0,0,0,0,0,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
VALERIYA,2232-DMLXU,2,3,0,0,0,264.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,3.33,0,0,0,0,7.22,0,7.22,1.44,8.66
VAMSHEE,0787-LHDYT,294,"1,442",67,0,0,"5,028.74",0,0,33,14,0,0,0,6.97,0,0,0,0,0,0,0,0,0,6.97,13.39,3.33,0,0,0,0,23.69,0,23.69,4.74,28.43
VANDA,7228-PAQPD,3,88,0,0,0,168.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
VANDANA,2883-ILGWO,1,2,0,0,0,"1,104.65",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3.33,0,0,0,0,12.83,0,12.83,2.57,15.4
VANESSA,1986-PHGZF,4,21,0,0,0,"1,921.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3.33,0,0,0,0,12.83,0,12.83,2.57,15.4
VANIPRIYA,7067-KSAZT,0,0,0,0,0,34.59,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
VANYA,2587-YNLES,2,16,0,0,0,61.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
VARDAAN,6322-PJJDJ,12,39,0,0,0,114.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
VARINDER,2621-UDNLU,1,0,0,0,0,74.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
VARSHA,3765-JXVKY,104,399,0,0,0,"13,250.13",0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,18.63,3.33,0,0,0,0,22.06,0,22.06,4.41,26.47
VARUN,0230-UBYPQ,13,20,0,0,0,"14,867.25",0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.98,3.33,0,0,0,0,23.31,0,23.31,4.66,27.97
VARVARA,8466-PZBLH,4,0,3,0,0,683.05,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0.88,6.91,3.33,0,0,0,0,11.12,0,11.12,2.22,13.35
VARVN,4177-JPDFU,9,33,0,0,0,"1,471.54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3.33,0,0,0,0,12.83,0,12.83,2.57,15.4
VASILEIOS,0048-LUMLS,10,76,0,0,0,"8,605.61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.98,3.33,0,0,0,0,19.31,0,19.31,3.86,23.17
VASILIKI,2303-PJYHN,6,118,0,0,0,189.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
VASILISA,2927-QRRQV,16,106,0,0,0,"26,032.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.73,3.33,0,0,0,0,30.06,0,30.06,6.01,36.07
VASU,5386-THSLQ,60,134,0,0,0,334.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,3.33,0,0,0,0,7.22,0,7.22,1.44,8.66
VATIKA,9873-MNDKV,0,0,0,0,0,22.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
VAYIA,5275-PMFUT,1,47,0,0,0,743.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,2.26,0,2.26,0.45,2.71
VEDANTA,7677-SJJJK,0,0,0,0,0,140.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0,2.16,0,2.16,0.43,2.59
VEDIKA,6933-FHBZC,125,82,0,0,0,"7,301.99",0.35,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.69,3.33,0,0,0,0,18.02,0,18.02,3.6,21.62
VEGA,0178-SZBHO,7,14,0,0,0,923.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
VEN,4818-QIUFN,0,0,0,0,0,57.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
VENETIA,1866-ZSLJM,3,1,0,0,0,35.54,7.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,10,0,0,0,15.49,0,15.49,3.1,18.59
VENKAT,7964-YESJC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0.67,4
VENKATA,0454-OKRCT,34,148,0,0,0,"5,533.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39,3.33,0,0,0,0,16.72,0,16.72,3.34,20.06
VENKATESH,6288-LBEAR,43,81,0,28,8,"28,123.43","6,853.51",0,1,1,0,4,0,0,0,0.85,0,0,0,0,0,0,3.54,4.39,33.48,3.33,0,0,0,0,41.2,0,41.2,8.24,49.44
VENU,5088-QZLRL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VENURA,0103-CSITQ,2,44,0,0,0,369.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,3.33,0,0,0,0,7.22,0,7.22,1.44,8.66
VENUS,7779-LGOVN,11,82,0,0,0,160.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
VERA,0014-BMAQU,12,59,0,0,0,"1,359.08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3.33,0,0,0,0,12.83,0,12.83,2.57,15.4
VERONICA,3022-BEXHZ,66,203,0,0,0,"2,674.17",0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,3.33,0,0,0,0,14.99,0,14.99,3,17.99
VERONIKA,4452-ROHMO,0,0,0,0,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,2.26,0,2.26,0.45,2.71
VGE,4759-PXTAN,48,247,0,0,0,601.82,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
VIBHOR,5269-NRGDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIC,9052-VKDUW,6,5,0,0,0,"14,577.75",868.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.98,3.33,25,0,0,0,48.31,0,48.31,9.66,57.97
VICKI,6326-MTTXK,623,"2,309",0,0,4,"3,790.18",0,0,46,2,0,0,0,0,0,0.24,0,0,0,0,0.2,0,0,0.44,11.66,3.33,0,0,0,0,15.43,0,15.43,3.09,18.52
VICKY,0040-HALCW,15,126,0,0,0,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
VICS,9350-VLHMB,14,58,0,0,0,184.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
VICTOR,0027-KWYKW,1,54,0,0,0,40.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
VICTORIA,6169-PGNCD,4,3,0,0,0,294.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,3.33,0,0,0,0,7.22,0,7.22,1.44,8.66
VIDA,3244-CQPHU,4,11,0,8,0,"5,269.78","4,915.78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.98,3.33,140,0,0,0,159.31,0,159.31,31.86,191.17
VIDHI,8908-NMQTX,0,0,0,0,0,11.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,0,0,0,0,1.93,0,1.93,0.39,2.32
VIDISHA,3834-XUIFC,101,319,205,0,0,"24,871.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.73,3.33,0,0,0,0,30.06,0,30.06,6.01,36.07
VIDUSHI,1591-NFNLQ,0,0,0,0,0,134.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
VIDYA,5937-EORGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0.67,4
VIET,8080-DDEMJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0.67,4
VIGHNESH,7108-DGVUU,0,0,0,0,0,8.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
VIGNESH,3191-CSNMG,5,90,0,0,0,"1,804.03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3.33,0,0,0,0,12.83,0,12.83,2.57,15.4
VIJAY,7291-CDTMJ,1,4,0,0,0,205.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
VIKESH,0156-FVPTA,0,0,0,0,0,229.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
VIKKI,4625-LAMOB,3,0,0,10,0,0,"20,678.38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.03,3.33,25,0,0,0,52.36,0,52.36,10.47,62.83
VIKRAM,4195-SMMNX,10,25,0,0,0,"29,415.49",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.43,3.33,0,0,0,0,32.76,0,32.76,6.55,39.31
VIKRANT,0447-BEMNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0.67,4
VIMAL,3213-VVOLG,7,7,0,0,0,"8,968.79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.98,3.33,0,0,0,0,19.31,0,19.31,3.86,23.17
VIMI,6029-WTIPC,27,0,0,349,0,"10,723.82","19,902.68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.43,3.33,0,0,0,0,32.76,0,32.76,6.55,39.31
VINAY,3062-ICYZQ,53,329,0,0,0,"6,229.03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.69,3.33,0,0,0,0,18.02,0,18.02,3.6,21.62
VINAYAK,7508-DQAKK,30,151,0,0,138,"9,153.04",0,0,2,0,0,0,0,0,0,8.06,0,0,0,0,0,0,0,8.06,15.98,3.33,0,0,0,0,27.37,0,27.37,5.47,32.84
VINCENT,3807-BPOMJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0.67,4
VINCENZO,6145-NNPNO,156,129,9,41,0,"10,815.07","1,156.29",0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17.28,3.33,0,0,0,0,20.61,0,20.61,4.12,24.73
VINESH,8398-TBIYD,10,42,0,0,0,914.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
